filename,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14
00755.jpg,106.61108,105.656425,221.58612,97.51877,307.27295,104.96552,393.92416,114.50462,117.69654,146.7557,169.84613,145.96387,211.60905,140.88826,315.86472,158.91508,350.00424,155.84201,379.69852,169.07523,286.18036,254.51349,192.82655,351.00424,262.29572,349.8177,310.3666,348.9695
00756.jpg,5.6250644,13.6396055,13.542063,10.159971,24.494719,8.007313,32.964363,7.337031,8.458275,16.40957,11.255157,16.655428,14.496774,15.840462,26.83378,12.887131,29.453194,12.333948,31.84135,11.547176,23.766994,23.15828,18.743296,32.29164,25.200644,31.847486,31.829962,28.659964
00757.jpg,18.00082,78.27908,38.27352,61.813038,64.91177,38.276394,83.725525,16.914274,30.487906,80.94068,37.248455,75.8168,49.84201,68.27851,75.44084,45.684666,82.13517,39.42208,89.22667,32.167854,91.872444,89.3353,82.99273,112.904,103.54265,103.51743,112.42101,87.889565
00758.jpg,116.14333,23.053638,167.87785,60.08803,235.38446,96.72106,297.0006,143.5424,101.95634,61.07603,125.84527,80.54435,153.99686,98.3232,223.59825,131.035,243.6364,148.14594,265.63147,163.33455,148.43019,188.94498,82.67298,221.76788,112.66381,254.15242,165.0807,268.48172
00759.jpg,59.902454,61.071953,99.911224,64.35515,149.72171,61.983807,208.53323,60.311188,71.47147,74.20502,84.70227,75.261444,102.41132,81.99472,157.99657,76.58673,175.82812,74.1277,191.8958,76.47523,126.549255,151.725,92.86718,173.56981,129.31184,187.71225,166.66556,173.43948
00760.jpg,43.85081,35.641037,80.17669,35.953033,112.67119,37.60453,140.78513,41.814377,46.872906,56.11838,57.973278,54.93398,77.72521,54.49533,118.13861,58.046387,126.433174,56.341877,138.70973,59.518253,108.86877,96.84284,76.79296,136.16727,100.43387,134.09688,115.27446,137.10626
00761.jpg,32.718742,37.867264,60.215054,34.703247,91.97856,33.325436,129.34613,31.801863,42.67925,50.66958,54.679146,48.90652,63.01344,50.413994,97.12784,49.609554,111.611496,48.508068,122.80902,49.49462,68.617294,83.260796,58.205727,111.27021,77.617065,112.708626,102.487305,110.232216
00762.jpg,71.40132,95.09032,165.76448,71.55905,244.72006,65.21091,356.15237,75.47266,92.37654,119.15356,131.51175,110.75436,167.08696,109.34637,263.2662,112.11397,298.13504,98.53307,334.42297,112.05242,216.41385,178.68288,174.00578,279.11298,221.88866,269.941,268.67664,271.18195
00763.jpg,249.20953,85.63708,392.26752,138.83327,503.5772,209.57549,581.8592,275.22702,245.82864,136.47517,296.27148,159.91005,343.3251,177.49045,478.00375,266.20282,519.00586,278.66943,548.06714,307.00714,417.79935,378.82962,218.5209,395.51575,329.4765,469.21368,413.62527,481.8139
00764.jpg,18.201715,35.63041,44.737316,30.109863,74.86656,25.989212,99.584915,23.870369,24.9661,43.464832,37.4154,42.57506,45.280384,41.812263,75.47956,39.29386,86.886444,37.483685,96.07623,36.152664,66.70219,69.30468,44.915913,87.1349,67.204346,88.288246,87.0033,83.69512
00765.jpg,32.66162,53.28005,77.47321,42.34741,129.08206,40.76663,167.33127,44.232124,44.039528,70.48981,64.29332,68.60822,77.24026,67.66965,129.59962,63.69734,147.68298,66.55476,159.95715,64.87361,112.23445,91.63826,77.478325,138.73413,114.25806,136.38306,148.54657,132.85931
00766.jpg,46.971195,42.194653,93.40777,49.808983,143.4305,55.775574,187.65738,43.98314,59.99704,57.09675,77.30119,63.624733,94.24185,70.85446,147.35011,72.10504,163.51999,68.96035,178.11375,65.61055,122.72579,141.64334,90.81411,156.68552,121.8515,168.25772,164.92108,151.4921
00767.jpg,77.7646,56.467625,141.9402,77.841705,209.3215,86.541245,265.58902,78.12059,88.576065,79.22605,110.29398,94.7505,129.44824,91.45095,199.77705,105.38971,220.52078,106.322105,235.84901,105.347015,169.7451,181.86395,87.21937,205.54526,144.8005,220.92949,187.36586,219.37788
00768.jpg,55.0751,68.63236,128.80083,62.160015,210.03757,69.33425,272.01178,80.43517,70.61124,100.27682,100.54903,98.79927,121.71873,98.30598,208.7549,101.43552,234.27539,104.79309,254.82211,107.2381,176.34709,147.69614,106.30689,209.35693,166.9776,209.81049,219.28503,211.6091
00769.jpg,13.243151,32.02342,34.012043,25.484768,55.138844,20.18048,75.608665,16.124409,19.203262,36.515514,27.5279,35.433605,35.08789,34.782875,57.8335,29.538324,64.29222,26.808926,70.75664,25.075178,54.91616,53.23759,39.958866,71.449936,56.199245,70.23418,68.32692,64.155045
00770.jpg,33.308834,23.877548,61.571262,29.425602,88.35746,34.052536,113.478096,36.364376,37.045944,37.211143,47.8172,39.394062,55.18483,38.99977,86.58573,46.783875,97.78572,45.67916,106.77505,46.842285,70.112915,73.28105,41.434994,89.16323,63.397392,93.90731,83.79524,95.355934
00771.jpg,20.651112,22.409645,38.566246,20.829649,59.16399,20.860737,75.74166,21.816755,25.857561,27.68577,32.68461,29.713175,39.22864,29.070467,60.291664,30.916256,65.79186,29.873632,71.88378,30.613293,50.622547,54.79035,35.665627,65.35064,50.16902,69.69214,64.042725,66.8191
00772.jpg,117.25419,74.14201,206.50049,89.07424,274.424,108.39828,354.18353,129.60872,120.72025,100.43137,155.21175,107.56112,185.33505,113.47274,267.7781,144.28044,289.8739,138.33812,317.9351,151.04369,232.26086,228.17677,130.06537,268.06067,194.8885,290.38675,238.31334,295.37524
00773.jpg,9.635936,10.944052,20.037659,9.983892,31.479425,10.277247,41.823288,11.891781,11.998511,15.422727,15.023387,16.26082,18.814365,15.134876,33.204025,15.741423,35.711582,15.828637,38.494522,15.980738,27.226215,25.944677,18.671623,35.305943,26.747503,36.638336,31.545784,35.537163
00774.jpg,68.00035,17.353977,88.862755,37.27582,112.10394,56.881866,131.90636,73.025,62.958164,25.667374,73.366745,33.695133,78.792984,43.05513,101.677505,64.187675,111.987465,71.206535,117.91568,77.75073,74.145935,85.8989,35.680004,72.48223,53.167862,92.60611,72.710144,99.82975
00775.jpg,241.54657,155.89764,398.8666,180.5003,605.23804,219.67139,782.0853,259.0993,272.4185,237.9692,342.63965,252.18365,404.81348,292.15182,616.51404,302.03378,683.54,325.58685,747.8693,333.54074,442.0782,523.3497,353.84213,602.6637,463.06595,663.5336,632.1391,625.48956
00776.jpg,68.98144,73.846794,150.0974,79.36144,230.27353,84.614426,300.14426,82.29965,85.56652,106.84992,111.78605,109.42589,145.52458,113.10994,230.94952,115.29616,252.61696,113.00024,278.85522,115.31426,196.77127,198.94229,129.6244,250.6534,184.74268,255.43356,227.68378,252.15907
00777.jpg,323.39496,324.47165,611.3039,320.16318,974.5556,332.49,1290.795,384.67825,378.2421,466.43796,486.4471,464.72168,621.3689,493.9084,985.8657,487.90085,1083.0182,491.1186,1210.8202,513.73236,789.4613,826.4192,551.7403,1077.0673,769.0534,1094.4702,982.2706,1109.5209
00778.jpg,92.42344,133.23764,162.78896,126.020164,226.19505,105.20554,283.973,86.35419,103.37316,162.74164,127.69251,166.23436,164.74115,161.20316,233.59683,144.55595,251.22215,134.01363,279.18988,124.294914,228.5563,238.51443,193.41539,315.252,231.84615,305.3242,265.47583,287.10526
00779.jpg,8.501849,10.767428,15.782817,9.335186,25.07546,8.350153,34.65352,8.729315,11.058379,14.827872,13.553484,15.356345,16.071432,13.964486,27.255795,13.560969,30.210081,13.068599,33.11624,13.250717,20.181498,22.73672,17.183964,32.395065,22.38716,32.353306,28.303185,31.53806
00780.jpg,61.149162,49.090435,119.814575,51.74098,174.82979,61.540115,216.12152,66.72577,69.36219,66.48723,92.57792,73.6453,112.05843,72.34129,169.92729,86.972015,182.6072,87.34687,196.3092,90.33426,152.78038,135.94966,84.40163,169.25717,130.85602,177.03496,161.83899,179.78566
00781.jpg,358.66846,83.78835,604.0216,242.13579,788.19995,395.79443,978.03986,499.3993,316.25018,206.7649,427.7274,271.27484,522.1123,343.5427,722.3367,500.644,779.1791,537.7348,850.3127,579.8617,559.7892,742.16675,258.71457,794.1926,391.32285,904.6924,507.31924,952.05054
00782.jpg,29.807945,33.19103,54.801987,30.568396,82.42355,30.427746,116.843346,30.557081,37.491306,45.5973,48.308193,44.09566,55.38341,45.924644,90.12989,46.371044,102.89869,44.07197,113.151184,44.93366,61.95771,82.32087,54.389065,101.82065,70.184044,106.052986,92.483376,100.04933
00783.jpg,30.400736,36.59297,60.22698,32.05454,97.28184,32.9959,128.90678,35.371136,38.947628,48.70496,51.010067,50.06608,59.47507,48.478683,100.47079,49.264812,109.75343,49.100124,118.769295,49.087097,81.27211,79.763695,53.611958,105.80673,80.53557,107.87771,104.8313,105.86731
00784.jpg,14.161958,64.225945,29.346476,45.708687,48.65099,29.117897,78.54762,12.479727,26.77364,70.669556,35.148445,64.461685,37.48571,57.932537,63.659996,39.158585,70.992165,31.403801,76.87184,26.643667,57.06141,64.716,62.33811,101.56923,75.29649,86.53873,94.51639,74.77512
00785.jpg,28.439075,22.189514,47.10271,22.32097,68.45761,23.513823,92.933105,27.57535,30.518084,32.85509,40.09099,33.237125,46.36184,32.92023,72.20903,37.13678,81.21896,36.952717,89.25516,39.340816,52.620983,63.771767,39.140984,81.0106,52.60049,83.746315,66.98581,84.78402
00786.jpg,18.330467,14.453427,34.23824,15.060217,48.671875,17.071886,62.20176,19.139936,20.845604,20.8054,25.417435,21.6324,32.718517,21.82002,49.545372,24.52666,54.20617,24.484207,58.183052,26.542698,43.247295,37.74418,28.23093,52.84279,38.7709,53.79014,46.21896,54.98936
00787.jpg,40.195724,39.693436,75.30061,42.392548,118.518074,44.029972,157.07317,42.597378,45.537235,57.99902,59.39064,58.68097,76.05731,64.75648,122.375725,61.46348,134.65976,62.12601,148.36165,61.192333,97.78223,112.75989,70.56648,136.89355,95.016136,139.76797,121.34241,134.97592
00788.jpg,23.837162,19.979053,40.66293,18.915688,58.137417,18.308483,69.65188,17.609133,26.00511,29.446817,32.924877,31.43911,40.665062,27.933887,59.76259,30.71965,62.648247,29.950178,68.28629,29.41452,55.38615,50.61152,39.15878,71.43479,52.1388,69.053215,61.410294,71.31988
00789.jpg,31.69082,69.96703,70.00426,58.96114,108.32511,44.492016,148.56714,32.808548,40.385796,80.76673,58.07065,81.11253,70.72209,76.29151,116.26475,63.183052,131.294,55.387413,144.64507,50.64151,111.955,119.25678,88.00671,156.0601,116.6336,152.34998,146.56168,134.20326
00790.jpg,220.32541,164.64044,383.90512,143.93831,587.1075,176.22333,747.91766,245.8301,244.51407,227.75874,307.05783,244.65817,359.49744,248.76402,572.27826,292.40704,634.5137,315.76794,674.1762,322.4991,456.29663,344.7474,274.92957,548.21216,413.45978,563.35895,527.3531,603.24524
00791.jpg,37.978157,148.41289,191.5639,116.33371,373.9262,66.32442,549.8551,27.040766,99.04533,226.79628,143.3259,212.16629,241.77744,181.26656,449.80228,152.06198,482.63644,124.65296,564.1976,115.24155,377.95645,352.2863,353.30002,513.6763,442.63837,482.35815,503.40616,475.24982
00792.jpg,43.600655,61.29594,98.63207,52.79742,161.99393,52.129498,212.66335,55.7557,57.964996,80.63858,78.75838,85.109474,99.26715,81.595245,165.5301,79.1271,179.46727,81.348785,195.4207,81.55221,138.4378,129.96442,97.38507,179.40546,138.14972,181.54248,169.35231,175.76482
00793.jpg,47.960964,43.455055,78.80161,51.297752,117.68886,51.77075,165.19908,47.334034,57.866875,63.599636,71.811195,62.47851,82.96089,70.207985,124.61009,62.179348,143.40324,62.639244,159.76054,63.52032,84.99901,121.04168,79.53748,141.18529,100.593925,148.2625,142.05081,134.93027
00794.jpg,41.508392,52.44856,75.20513,34.386612,120.62882,33.442192,160.81117,45.032204,50.055603,64.48606,67.692276,67.51715,77.27488,63.015354,129.54446,67.30316,135.95894,65.42715,148.5507,64.83703,100.04248,101.99215,77.045044,144.21515,103.92423,145.73512,130.39267,144.1913
00795.jpg,52.68626,64.34073,110.2838,64.044136,175.4525,69.17779,235.0466,63.743626,69.74205,88.20564,99.71783,93.24804,108.498055,93.32477,180.28477,95.6562,206.68367,92.74747,225.92168,92.47762,130.0464,166.9298,96.88803,190.75853,137.09554,199.66373,200.8937,183.35292
00796.jpg,317.59677,343.21387,655.45105,262.2328,970.99994,292.17163,1209.0255,345.9285,360.28354,480.6488,510.40024,458.96957,662.9905,491.00513,979.6582,527.9733,1064.4395,529.38525,1170.0387,544.7331,873.47217,743.47736,626.7876,1129.8248,816.2937,1083.9027,977.9302,1131.299
00797.jpg,17.07018,8.490467,26.50872,11.921369,40.12882,14.99276,52.78845,17.713524,18.509657,14.78386,22.495188,17.094824,25.722815,18.642542,40.695602,20.190212,44.278557,21.204994,48.95423,21.582743,27.044817,34.84715,20.986786,39.482464,27.651407,43.223236,39.143955,41.864384
00798.jpg,8.712549,18.443056,18.899252,11.733706,32.93463,9.283078,41.76291,9.696263,11.397539,21.372156,17.011528,21.529354,20.657106,20.45709,34.6987,18.307184,36.880955,17.598282,40.54395,16.051498,31.716585,28.651215,24.757849,41.15216,32.78092,39.22839,40.902798,37.36993
00799.jpg,17.769953,9.454567,29.170658,9.929438,41.81402,13.526108,52.547768,19.178509,17.949135,13.974267,22.663963,15.928769,27.079042,16.798141,42.0255,20.62714,45.145733,21.871109,48.21485,23.412436,34.17412,29.720985,21.433838,39.11221,29.727291,42.06161,37.567963,42.77014
00800.jpg,18.006138,15.824671,35.327957,16.826042,51.731308,17.795958,67.05153,16.804863,19.512209,25.094551,27.76424,25.81019,33.744736,25.234354,52.39786,27.503065,57.4337,27.111185,63.68278,26.609211,42.739758,45.953403,29.685976,60.063423,40.462044,58.84633,49.42955,59.94737
00801.jpg,70.70231,58.57031,124.745705,57.642567,189.74603,62.95381,254.40576,71.3144,83.54905,86.653946,106.52343,88.08513,127.29792,88.44589,198.65251,96.96292,224.05269,99.33847,243.25615,107.83347,145.55273,162.2059,107.20932,215.20895,145.72223,220.87134,187.95453,225.22112
00802.jpg,56.9993,14.619112,89.40785,23.985825,117.15874,44.172867,127.39285,64.79075,54.359386,28.511086,65.99887,33.635624,78.77194,38.822487,105.99661,61.01598,111.577705,67.812675,117.85253,73.99447,94.062386,63.185642,47.023552,79.79718,68.9496,88.359116,83.30736,103.24923
00803.jpg,105.42953,29.795248,176.04543,52.163216,231.0094,83.334404,288.35886,117.021,96.381805,60.20794,131.07213,73.4784,154.20499,83.02305,214.67691,118.58616,240.34256,129.37343,260.99945,142.95163,162.28662,147.80325,94.47733,196.87215,127.216064,211.13075,164.20587,229.09875
00804.jpg,16.643188,21.118105,29.642359,17.532291,44.27222,15.127975,56.252098,15.363853,18.639425,25.565033,24.468142,26.539076,30.567448,25.283598,45.7434,24.073063,48.711864,22.965322,53.574837,22.636776,43.175858,40.20237,31.919426,55.94333,41.891113,54.67808,50.41713,53.411667
00805.jpg,38.849773,20.586868,65.65905,27.204973,89.97847,33.47967,108.61617,34.68202,37.247425,32.705135,49.974026,39.396725,59.543316,38.45834,88.02177,47.124836,94.089645,48.574623,100.3126,48.728386,77.56788,75.355644,45.085564,92.42958,63.24064,94.90262,77.95392,96.15429
00806.jpg,58.339024,100.50452,120.95394,80.27165,196.06723,65.77356,236.95653,57.36588,69.66781,115.748,100.88263,123.10542,126.11722,113.89263,196.12013,105.13763,208.8932,103.51192,227.3696,93.806206,198.587,179.85692,136.31282,235.60046,190.10202,231.06334,227.15302,219.13617
00807.jpg,7.6352477,10.046949,15.101339,8.5987835,23.05954,7.815952,31.348425,7.5745664,9.808651,13.097376,12.826339,12.84063,15.257819,12.10427,24.93706,12.243518,28.110039,11.7761135,30.362217,12.009625,20.357635,21.69793,15.279762,28.803219,21.248676,29.346975,26.117186,28.24194
00808.jpg,18.582825,10.761933,29.494566,11.578789,41.0395,14.702227,49.819035,17.535208,18.188879,15.910084,23.32509,17.684576,27.73188,18.614086,41.63084,22.348671,43.397972,21.883934,47.02949,22.485779,35.949177,35.991684,22.500063,42.663517,30.386265,44.333775,38.886475,44.791977
00809.jpg,20.762215,107.61209,52.653828,81.31143,91.75689,49.55329,132.58582,20.457348,39.312885,111.78006,54.05406,103.629555,66.12303,94.5234,110.23332,60.780064,121.817665,49.878754,134.03465,39.188297,119.847206,124.88808,113.14071,159.5387,143.0446,146.21358,164.86668,118.02942
00810.jpg,45.46825,102.08015,108.56702,80.24369,166.41425,57.56399,206.93575,39.430912,59.983017,118.26153,85.5822,118.37816,113.756714,106.23513,172.03084,92.370544,184.92,79.315094,205.9189,72.39594,190.6249,167.1082,139.56206,235.50958,187.16798,221.19086,219.59677,208.16986
00811.jpg,10.659166,18.765106,24.73006,17.257715,36.549706,14.855692,47.199196,10.202681,12.549119,22.018446,19.073072,22.947071,22.990225,21.262573,37.071224,20.62982,41.329197,18.23419,44.614017,16.551464,37.980038,37.50489,23.074553,45.917328,34.173782,45.15043,42.05707,41.590813
00812.jpg,5.290006,28.101946,18.669212,20.992046,29.434788,14.429502,44.197575,7.623279,10.828215,29.641577,16.516922,27.154455,18.862673,25.134811,33.25783,19.422575,38.73634,15.082079,42.239395,12.782974,33.616936,34.33599,26.950918,46.142742,37.59216,43.47576,45.893646,36.374916
00813.jpg,9.107472,11.34874,15.376156,9.775336,25.037403,7.743621,32.678913,8.299145,10.576603,16.07192,13.468661,15.853781,16.758171,15.228021,26.782053,13.605434,30.205238,13.581646,33.8756,13.203538,21.570087,24.38823,19.552279,34.094547,24.367699,33.62485,30.868147,32.798138
00814.jpg,12.108844,7.289762,20.570465,9.461767,29.284885,10.407226,36.190594,10.598812,11.61546,13.001194,16.035357,13.683487,19.446764,13.485624,29.086042,15.033602,33.200542,16.097971,35.858807,16.363405,24.73502,24.685781,15.96883,32.895817,21.966448,32.579998,27.678009,33.74835
00815.jpg,232.46902,480.36957,580.9707,403.35632,903.30133,344.66153,1162.8478,265.21954,287.46884,540.97797,456.53912,560.8403,561.3337,528.3731,923.3489,490.90875,1019.6601,446.7086,1098.6418,415.5477,950.46844,898.5671,590.8303,1108.2994,869.4776,1099.4647,1075.3787,991.38245
00816.jpg,87.22777,143.90123,205.01851,130.92897,312.69006,115.764565,404.11758,93.67026,108.01182,174.06352,154.28142,175.2102,205.89796,177.60867,315.53632,164.47003,345.6795,146.36812,386.40488,142.60696,310.4602,301.74283,213.16621,375.64346,289.50476,369.40683,354.5177,349.00662
00817.jpg,37.544857,32.6855,68.14533,32.862858,99.81279,34.51429,123.37854,32.986225,42.4503,45.817043,53.512608,47.267193,68.59554,48.85179,101.63923,50.855175,109.26825,50.990166,118.06032,50.90075,92.06507,86.81452,62.806507,113.02207,85.28182,113.75699,102.725914,113.31618
00818.jpg,22.146282,10.370709,35.73623,16.450478,49.247334,21.069727,63.655693,22.315878,23.374378,15.537918,28.111912,18.691797,32.723682,21.686007,48.30047,25.498304,53.351334,26.042513,57.434177,26.737206,36.45627,43.253185,23.311007,45.52451,32.462654,51.78771,43.98555,49.30474
00819.jpg,70.25269,265.78955,104.9999,210.3474,158.55118,135.2088,236.91425,54.73109,117.94056,295.53775,128.71243,265.55383,156.29872,240.50287,241.9218,164.76863,266.28708,131.56538,282.9023,113.79179,253.79735,316.53915,296.9071,411.4035,330.8127,369.33072,383.65427,310.66907
00820.jpg,23.663683,30.139938,48.234592,26.33923,70.71525,24.816532,88.18111,22.93709,27.286785,35.6367,36.09398,37.904575,47.889816,36.89642,72.89711,37.122704,75.95824,34.465336,82.230865,34.295937,73.13203,66.66542,47.93847,84.750435,65.43656,85.224846,75.10707,81.42589
00821.jpg,41.95458,38.321995,74.86889,42.682053,119.14231,42.1833,157.12137,42.468204,48.955837,53.411633,62.249474,57.259228,76.23488,57.49522,119.52555,57.053833,134.12918,56.833843,148.87411,59.025055,94.605896,105.949814,64.894905,126.41776,91.88115,131.26193,122.77184,129.5972
00822.jpg,41.79121,29.52891,74.62972,31.850996,107.026276,36.046135,136.26317,43.253113,45.28801,43.84984,57.95901,49.228848,69.318634,44.82659,105.66577,54.760117,117.95595,56.212364,126.78113,60.50643,87.00909,78.10667,54.29016,112.7247,77.23346,114.671234,95.5282,120.9574
00823.jpg,154.88142,245.04718,333.77127,207.00873,536.49585,192.9152,716.2069,191.25499,201.63625,307.55145,272.3615,305.6256,334.7673,303.6288,563.8265,289.26523,621.4988,264.2647,685.3986,265.80194,489.36398,508.35684,343.8427,643.441,483.10306,648.2921,627.87274,614.57214
00824.jpg,11.248739,20.56259,25.205957,17.597763,41.4166,14.897828,55.404076,12.1830225,15.690763,25.557688,21.066042,25.968906,26.3078,25.133749,44.056496,21.875313,48.44048,20.931057,52.974457,19.513487,38.298042,40.936394,30.022179,52.866386,40.716877,53.076633,50.665802,48.222195
00825.jpg,66.02835,32.727936,113.99214,44.265217,156.36935,59.840897,194.37737,74.851105,65.2623,50.487175,84.66399,57.82849,102.63328,64.50162,151.36002,81.26483,167.2012,83.228004,180.78627,90.287766,125.744804,123.8214,73.93316,144.77907,103.28747,158.59175,134.17575,159.49684
00826.jpg,11.741036,12.334215,23.623253,11.192185,37.10595,12.283508,48.61438,12.425646,14.72131,18.2308,19.445126,18.677137,22.942514,18.153954,38.925,19.49515,43.22893,19.203531,46.501034,19.292456,30.40402,30.926517,21.083433,41.58052,29.713284,41.603573,38.861084,41.42145
00827.jpg,10.98085,8.071622,20.724419,9.323311,30.309593,11.591724,39.178104,12.830463,12.7354145,11.876711,16.508934,12.346939,18.801607,13.013297,30.039413,15.791419,33.766903,15.520942,36.472324,16.117601,23.816887,24.895983,13.568471,28.675436,21.507685,31.194225,29.163368,31.017347
00828.jpg,409.69385,372.7467,744.56476,369.4702,1142.343,363.11404,1406.6725,391.23602,421.99307,546.86615,594.4191,582.1029,721.3072,535.4676,1133.3345,586.3281,1239.213,595.3824,1361.504,587.84344,1017.11053,990.27783,626.32996,1291.24,918.8773,1285.8176,1131.4829,1326.7303
00829.jpg,49.139412,51.27892,95.88563,50.99484,150.07933,51.579895,199.39993,54.630264,56.615932,74.11834,78.67201,76.55013,94.6441,75.58618,153.60934,78.77461,172.20465,79.05989,190.43918,80.04713,119.03914,137.70334,84.906845,172.30246,118.33873,176.67445,151.34053,174.42487
00830.jpg,23.405632,24.851385,44.072063,19.319633,68.21597,19.18678,85.12753,22.990799,24.378115,35.475674,36.108246,35.034008,45.42847,36.177376,69.130035,35.869335,74.93229,36.877464,83.52407,36.01383,59.809093,53.759212,45.845253,79.69732,58.389553,75.69672,72.2409,77.50375
00831.jpg,30.20414,23.590712,51.143574,23.59571,74.32575,24.378942,94.71692,25.55659,32.22368,34.738506,41.898766,36.009823,50.4001,34.92393,75.972336,39.75906,84.06316,39.324657,91.62869,40.187794,62.909527,65.33698,42.682194,86.73347,58.314358,86.59457,72.04319,90.19274
00832.jpg,34.81888,30.819757,67.77815,31.064417,99.23126,36.26066,122.90811,38.10223,39.715633,42.129604,53.031662,44.339283,62.73812,44.531284,99.19139,51.87746,108.54475,50.02553,116.37298,50.963623,89.13696,83.15886,51.180195,99.9429,77.898735,104.49382,101.25155,102.95211
00833.jpg,68.214775,114.36767,151.46051,85.76159,256.03964,78.008125,336.28033,82.61537,88.91054,150.78136,127.398674,147.69504,156.132,143.93944,269.4708,128.91373,298.93152,132.66624,322.9501,128.19432,232.3161,200.56741,171.29413,303.1631,238.86212,292.6876,303.8542,281.55975
00834.jpg,23.839214,91.13714,75.67921,64.41058,125.70713,50.47673,174.82489,37.190773,40.41059,99.65211,64.58831,90.58811,79.22441,91.0355,137.17569,71.9604,151.77168,60.397682,166.15848,55.582527,139.63554,125.26661,100.17648,169.08168,142.34718,158.85341,181.3951,138.52646
00835.jpg,58.595963,46.62606,114.68305,52.188644,172.5689,61.931355,226.54294,70.395546,68.13454,69.56699,89.526085,72.900314,110.38061,76.7724,170.40247,84.53178,187.00658,87.10977,205.40947,92.79516,135.00293,134.6229,85.155685,172.74287,124.710075,179.33385,158.33878,182.81776
00836.jpg,237.2661,65.71121,334.8256,113.59388,447.20844,177.85712,566.8673,241.20882,221.79922,125.85697,274.50894,151.45393,312.9416,191.44417,439.01566,240.51202,478.77255,266.35626,517.8611,286.3033,290.26016,346.22824,210.1391,397.47275,254.57344,443.09875,351.74283,452.82663
00837.jpg,44.066402,36.31953,80.19356,33.572197,122.28193,38.722282,151.60341,50.039032,46.400517,53.38557,61.71164,58.102512,74.16422,55.695007,123.04931,62.23571,135.67976,65.428955,144.38313,67.02382,105.61712,87.466705,66.159805,126.11353,94.25368,127.99221,120.38987,129.83109
00838.jpg,69.90483,57.04813,129.95856,49.00959,183.5265,56.897087,222.80103,68.077675,76.66273,79.35871,96.70526,80.33409,126.02875,84.0663,188.04933,93.82609,195.4252,93.47917,210.92792,94.68809,175.3285,140.41652,120.41235,197.64917,159.77927,199.55223,182.65326,200.97272
00839.jpg,35.05886,21.370026,60.469067,26.187126,75.16877,30.712626,93.53074,29.776941,31.631136,31.08079,45.47431,34.92394,53.426903,34.994823,76.490944,43.49546,83.10217,41.29318,89.283516,41.967243,69.28035,74.19157,44.135498,85.848724,56.882214,88.18858,68.223755,85.12896
00840.jpg,31.30426,29.27556,63.492123,28.789976,96.4951,32.80344,120.346725,35.059605,32.74999,42.689762,50.327045,45.901382,58.59937,45.482178,96.4152,51.073215,107.322624,51.92516,116.11146,50.64379,81.60388,83.229,50.90678,100.401955,73.551254,103.352234,95.91594,100.15637
00841.jpg,71.94458,27.717003,105.11099,34.299713,150.82768,53.13506,189.77934,78.80308,74.939804,43.95937,89.17485,51.25156,96.37606,56.7914,145.57587,78.17585,161.6376,83.708755,172.29341,91.014145,101.595245,97.35873,57.09342,123.10943,87.86184,138.72327,128.9076,149.64203
00842.jpg,31.500113,16.978193,56.40883,21.146835,81.203026,28.295979,96.12473,31.936909,32.559265,27.456627,41.776047,33.3912,52.22796,34.186188,78.66022,41.080948,81.84447,42.39328,88.140465,42.798447,68.934364,62.07167,41.51063,77.76588,57.20891,80.43951,71.34409,81.951324
00843.jpg,53.554256,33.106277,98.17644,44.574043,138.62408,53.72311,174.95557,53.892593,56.368706,53.33378,75.01093,59.55409,92.328156,63.463135,134.59552,73.49796,147.34322,72.49102,163.27933,74.710075,109.1296,122.11231,70.77763,143.88802,95.304535,148.26035,123.04581,150.28004
00844.jpg,32.648846,29.696104,63.321663,33.79096,93.30534,37.39606,117.33243,33.96729,36.53839,37.430496,52.569878,41.00182,59.940327,43.181244,89.97636,48.697704,101.44894,48.73381,109.33776,47.58781,78.1331,87.66409,43.861156,91.32771,69.53683,99.68635,92.91309,93.85194
00845.jpg,28.52702,33.24693,63.30631,32.700775,90.83239,34.196526,124.03873,34.0481,36.382896,43.652252,50.491272,42.38525,62.007668,43.907055,92.93644,47.617786,105.282646,44.980865,116.603874,48.72199,75.17217,82.94065,53.907867,102.13483,74.710945,106.38766,91.993774,103.14207
00846.jpg,194.61147,94.52211,343.8628,135.08093,444.1319,176.3859,549.09296,197.54788,190.75218,155.41522,245.46962,168.56967,311.52475,191.67119,429.73196,237.64462,463.73334,231.02698,511.9307,247.86203,376.88562,367.00787,238.36047,445.60046,310.12033,463.8033,377.16925,475.3808
00847.jpg,83.91989,66.538475,151.774,53.20282,218.0361,66.71813,273.9431,95.32134,88.940636,93.905304,121.66154,94.8058,139.38527,91.87864,224.91812,113.46869,250.99265,116.47015,265.10483,125.22475,191.24734,151.35844,119.86832,220.52386,172.6194,227.45595,220.51578,231.68515
00848.jpg,144.58243,474.76456,344.98386,344.12625,587.5931,230.95532,783.99554,150.60616,215.17346,511.6867,324.58377,494.82108,395.86386,471.58405,642.37634,364.40826,708.6916,315.11566,790.8528,268.69244,643.71075,694.1398,552.61926,885.13434,713.4618,847.94183,883.75226,732.7139
